Date,Open,High,Low,Close,Volume,HLSpread,Return,LogReturn
2014-09-09 00:00:00-04:00,17110.390625,17111.55078125,16993.2890625,17013.869140625,69030000,118.26171875,-0.005700916796816613,-0.005717229049050198
2014-09-10 00:00:00-04:00,17016.05078125,17080.26953125,16974.5703125,17068.7109375,76780000,105.69921875,0.003223358333234838,0.003218174450450006
2014-09-11 00:00:00-04:00,17057.41015625,17057.41015625,16983.880859375,17049.0,63650000,73.529296875,-0.001154799420540642,-0.0011554667151685838
2014-09-12 00:00:00-04:00,17044.05078125,17044.05078125,16937.669921875,16987.509765625,82820000,106.380859375,-0.003606676894539307,-0.0036131966347684634
2014-09-15 00:00:00-04:00,16988.759765625,17051.849609375,16951.380859375,17031.140625,71740000,100.46875,0.002568408199728589,0.002565115476221993
2014-09-16 00:00:00-04:00,17027.16015625,17167.05078125,16985.55078125,17131.970703125,73200000,181.5,0.0059203361856452474,0.0059028798596970425
2014-09-17 00:00:00-04:00,17131.009765625,17221.109375,17089.009765625,17156.849609375,87810000,132.099609375,0.0014521917344547663,0.0014511383237508476
2014-09-18 00:00:00-04:00,17163.73046875,17275.369140625,17163.73046875,17265.990234375,85300000,111.638671875,0.0063613441561183315,0.006341196206600092
2014-09-19 00:00:00-04:00,17267.2109375,17350.640625,17257.4609375,17279.740234375,349620000,93.1796875,0.0007963632443521718,0.0007960463153929154
2014-09-22 00:00:00-04:00,17271.7109375,17277.880859375,17159.359375,17172.6796875,74300000,118.521484375,-0.0061957266384145004,-0.006214999801441752
2014-09-23 00:00:00-04:00,17165.91015625,17171.880859375,17055.869140625,17055.869140625,77090000,116.01171875,-0.006802115278492393,-0.006825355111259737
2014-09-24 00:00:00-04:00,17056.640625,17226.599609375,17033.9296875,17210.060546875,80530000,192.669921875,0.009040372260052942,0.008999752721703827
2014-09-25 00:00:00-04:00,17204.859375,17204.859375,16945.80078125,16945.80078125,93520000,259.05859375,-0.015354958508439709,-0.015474066724705403
2014-09-26 00:00:00-04:00,16948.619140625,17148.150390625,16948.109375,17113.150390625,74670000,200.041015625,0.00987557988762422,0.009827135034799839
2014-09-29 00:00:00-04:00,17107.689453125,17107.689453125,16934.4296875,17071.220703125,70220000,173.259765625,-0.0024501442775241022,-0.0024531507929495076
2014-09-30 00:00:00-04:00,17070.44921875,17145.099609375,17017.109375,17042.900390625,102290000,127.990234375,-0.00165895063935384,-0.0016603282217373427
2014-10-01 00:00:00-04:00,17040.4609375,17041.16015625,16776.130859375,16804.7109375,104240000,265.029296875,-0.013975875447586605,-0.014074457587118887
2014-10-02 00:00:00-04:00,16808.26953125,16857.25,16674.0390625,16801.05078125,75490000,183.2109375,-0.00021780536800741768,-0.00021782909104131604
2014-10-03 00:00:00-04:00,16802.19921875,17027.83984375,16802.19921875,17009.689453125,87940000,225.640625,0.012418191849514537,0.012341718560889935
2014-10-06 00:00:00-04:00,17010.33984375,17099.390625,16930.380859375,16991.91015625,655450000,169.009765625,-0.001045245236486858,-0.0010457918862442923
2014-10-07 00:00:00-04:00,16988.25,16988.25,16715.7890625,16719.390625,79420000,272.4609375,-0.016038192807284912,-0.01616819651170134
2014-10-08 00:00:00-04:00,16718.650390625,17006.91015625,16663.259765625,16994.220703125,106930000,343.650390625,0.0164378047196323,0.016304166498289162
2014-10-09 00:00:00-04:00,16989.369140625,16989.369140625,16649.0390625,16659.25,93210000,340.330078125,-0.019710859884466747,-0.01990770989931915
2014-10-10 00:00:00-04:00,16654.880859375,16757.599609375,16543.91015625,16544.099609375,136370000,213.689453125,-0.0069120993216981175,-0.006936098534111137
2014-10-13 00:00:00-04:00,16535.4296875,16602.41015625,16310.4697265625,16321.0703125,107830000,291.9404296875,-0.013480896642366513,-0.013572588924768897
2014-10-14 00:00:00-04:00,16321.900390625,16463.669921875,16273.6396484375,16315.1904296875,110410000,190.0302734375,-0.00036026330993721434,-0.0003603282203538203
2014-10-15 00:00:00-04:00,16313.2998046875,16313.2998046875,15855.1201171875,16141.740234375,160380000,458.1796875,-0.01063120875358503,-0.010688123796580141
2014-10-16 00:00:00-04:00,16137.1396484375,16211.1201171875,15935.2197265625,16117.240234375,131670000,275.900390625,-0.0015178041304261258,-0.0015189571619803558
2014-10-17 00:00:00-04:00,16118.3896484375,16427.380859375,16118.3896484375,16380.41015625,137910000,308.9912109375,0.0163284729921509,0.016196597095170278
2014-10-20 00:00:00-04:00,16373.150390625,16401.630859375,16260.5400390625,16399.669921875,94320000,141.0908203125,0.0011757804255989601,0.0011750897371399821
2014-10-21 00:00:00-04:00,16406.029296875,16620.779296875,16405.76953125,16614.810546875,105110000,215.009765625,0.013118594826901475,0.013033291293519983
2014-10-22 00:00:00-04:00,16615.259765625,16653.890625,16459.849609375,16461.3203125,92050000,194.041015625,-0.009238157362189692,-0.009281093778075494
2014-10-23 00:00:00-04:00,16468.0703125,16767.51953125,16468.0703125,16677.900390625,99420000,299.44921875,0.013156908073803653,0.01307110771764582
2014-10-24 00:00:00-04:00,16677.0390625,16811.7109375,16649.720703125,16805.41015625,90400000,161.990234375,0.007645432736645752,0.0076163545320408884
2014-10-27 00:00:00-04:00,16796.099609375,16836.98046875,16729.830078125,16817.939453125,72580000,107.150390625,0.0007455513884224718,0.0007452736030463563
2014-10-28 00:00:00-04:00,16825.189453125,17006.44921875,16825.189453125,17005.75,83870000,181.259765625,0.011167274528396609,0.01110538088082565
2014-10-29 00:00:00-04:00,17005.0703125,17065.5,16895.380859375,16974.310546875,76450000,170.119140625,-0.0018487542816399971,-0.0018504653370428272
2014-10-30 00:00:00-04:00,16968.140625,17223.9609375,16920.759765625,17195.419921875,80180000,303.201171875,0.013026118167768885,0.012942007923083799
2014-10-31 00:00:00-04:00,17208.779296875,17395.5390625,17208.779296875,17390.51953125,121610000,186.759765625,0.011346021804725215,0.011282138459742998
2014-11-03 00:00:00-05:00,17390.900390625,17410.650390625,17339.849609375,17366.240234375,80030000,70.80078125,-0.001396122573070424,-0.0013970980602287476
2014-11-04 00:00:00-05:00,17368.810546875,17397.23046875,17278.359375,17383.83984375,81390000,118.87109375,0.001013438092383634,0.001012924910689406
2014-11-05 00:00:00-05:00,17385.759765625,17486.58984375,17385.759765625,17484.529296875,76030000,100.830078125,0.0057921295887457536,0.005775419699008807
2014-11-06 00:00:00-05:00,17491.66015625,17560.310546875,17440.349609375,17554.470703125,70670000,119.9609375,0.004000188112727843,0.0039922086327946445
2014-11-07 00:00:00-05:00,17558.580078125,17575.330078125,17493.369140625,17573.9296875,82860000,81.9609375,0.0011084916602774886,0.0011078777370410104
2014-11-10 00:00:00-05:00,17568.98046875,17621.869140625,17547.509765625,17613.740234375,71430000,74.359375,0.002265318433777308,0.0022627564683562495
2014-11-11 00:00:00-05:00,17615.640625,17638.2109375,17584.939453125,17614.900390625,52880000,53.271484375,6.586654705720285e-05,6.586437795143938e-05
2014-11-12 00:00:00-05:00,17604.75,17626.7109375,17536.169921875,17612.19921875,75980000,90.541015625,-0.0001533458501098428,-0.00015335760878682733
2014-11-13 00:00:00-05:00,17618.689453125,17705.48046875,17583.880859375,17652.7890625,80540000,121.599609375,0.0023046436873588316,0.0023019920693376755
2014-11-14 00:00:00-05:00,17653.109375,17664.150390625,17613.19921875,17634.740234375,72850000,50.951171875,-0.0010224349286165335,-0.001022957971756938
2014-11-17 00:00:00-05:00,17631.849609375,17675.0703125,17606.810546875,17647.75,70330000,68.259765625,0.0007377350305188823,0.0007374630377954076
2014-11-18 00:00:00-05:00,17643.08984375,17735.7109375,17642.029296875,17687.8203125,87420000,93.681640625,0.0022705621113172647,0.002267988280458852
2014-11-19 00:00:00-05:00,17685.509765625,17712.259765625,17624.5,17685.73046875,73780000,87.759765625,-0.00011815157057670778,-0.00011815855102336188
2014-11-20 00:00:00-05:00,17677.3203125,17720.439453125,17603.890625,17719.0,77740000,116.548828125,0.0018811510957257305,0.0018793839468388988
2014-11-21 00:00:00-05:00,17721.01953125,17894.830078125,17721.01953125,17810.060546875,140940000,173.810546875,0.00513914706670815,0.005125986719803306
2014-11-24 00:00:00-05:00,17812.630859375,17855.26953125,17793.189453125,17817.900390625,85510000,62.080078125,0.0004401918639953539,0.0004400950079792345
2014-11-25 00:00:00-05:00,17819.05078125,17854.73046875,17790.890625,17814.939453125,88190000,63.83984375,-0.0001661776884530619,-0.00016619149749498935
2014-11-26 00:00:00-05:00,17812.25,17833.759765625,17791.16015625,17827.75,67450000,42.599609375,0.0007190901158382612,0.0007188316944190177
2014-11-28 00:00:00-05:00,17830.55078125,17893.419921875,17807.779296875,17828.240234375,80470000,85.640625,2.7498387345614717e-05,2.7498009271892343e-05
2014-12-01 00:00:00-05:00,17827.26953125,17827.26953125,17726.55078125,17776.80078125,86390000,100.71875,-0.002885279334850943,-0.002889449777130051
2014-12-02 00:00:00-05:00,17778.849609375,17897.05078125,17778.849609375,17879.55078125,81970000,118.201171875,0.005780005146278855,0.005763365005808712
2014-12-03 00:00:00-05:00,17880.900390625,17924.150390625,17855.58984375,17912.619140625,99400000,68.560546875,0.001849507282346119,0.0018477990496872463
2014-12-04 00:00:00-05:00,17910.01953125,17937.9609375,17814.810546875,17900.099609375,76270000,123.150390625,-0.0006989224273521444,-0.000699166787497697
2014-12-05 00:00:00-05:00,17903.05078125,17991.189453125,17903.05078125,17958.7890625,79110000,88.138671875,0.003278722152711522,0.003273358863194124
2014-12-08 00:00:00-05:00,17954.939453125,17960.560546875,17804.279296875,17852.48046875,88680000,156.28125,-0.005919585857377507,-0.0059371760578926505
2014-12-09 00:00:00-05:00,17847.369140625,17847.369140625,17629.5703125,17801.19921875,100400000,217.798828125,-0.0028724999917947303,-0.0028766335375339674
2014-12-10 00:00:00-05:00,17797.990234375,17797.990234375,17508.099609375,17533.150390625,115100000,289.890625,-0.015057908449373714,-0.015172429842198529
2014-12-11 00:00:00-05:00,17534.30078125,17758.509765625,17534.30078125,17596.33984375,90100000,224.208984375,0.0036039988089526798,0.0035975199670713266
2014-12-12 00:00:00-05:00,17590.05078125,17590.05078125,17280.830078125,17280.830078125,121950000,309.220703125,-0.017930420100238376,-0.018093117842716076
2014-12-15 00:00:00-05:00,17285.740234375,17403.5390625,17115.279296875,17180.83984375,114050000,288.259765625,-0.005786193945716334,-0.005802998821439093
2014-12-16 00:00:00-05:00,17173.0703125,17427.439453125,17067.58984375,17068.869140625,116640000,359.849609375,-0.006517184499902795,-0.006538514069806585
2014-12-17 00:00:00-05:00,17069.16015625,17389.30078125,17069.16015625,17356.869140625,118220000,320.140625,0.016872822541860177,0.016732057665563575
2014-12-18 00:00:00-05:00,17367.849609375,17778.400390625,17367.849609375,17778.150390625,123940000,410.55078125,0.024271730493949484,0.02398185322559576
2014-12-19 00:00:00-05:00,17778.01953125,17874.029296875,17746.55078125,17804.80078125,343690000,127.478515625,0.0014990530532947854,0.0014979305948762838
2014-12-22 00:00:00-05:00,17812.25,17962.779296875,17812.25,17959.439453125,98460000,150.529296875,0.008685223371768913,0.008647723790990429
2014-12-23 00:00:00-05:00,17971.509765625,18069.220703125,17970.16015625,18024.169921875,82890000,99.060546875,0.0036042588589109137,0.0035977790831418595
2014-12-24 00:00:00-05:00,18035.73046875,18086.240234375,18027.779296875,18030.2109375,42870000,58.4609375,0.0003351619326261712,0.0003351057784124498
2014-12-26 00:00:00-05:00,18038.30078125,18103.44921875,18038.30078125,18053.7109375,52570000,65.1484375,0.0013033680017089377,0.0013025193549543118
2014-12-29 00:00:00-05:00,18046.580078125,18073.0390625,18021.5703125,18038.23046875,53870000,51.46875,-0.0008574674095310764,-0.0008578352449965948
2014-12-30 00:00:00-05:00,18035.01953125,18035.01953125,17959.69921875,17983.0703125,47490000,75.3203125,-0.003057958281748374,-0.0030626433898561763
2014-12-31 00:00:00-05:00,17987.66015625,18043.220703125,17820.880859375,17823.0703125,82840000,222.33984375,-0.008897257099016342,-0.008937074041285263
2015-01-02 00:00:00-05:00,17823.0703125,17951.779296875,17731.30078125,17832.990234375,76270000,220.478515625,0.000556577609865716,0.000556422777995785
2015-01-05 00:00:00-05:00,17821.30078125,17821.30078125,17475.9296875,17501.650390625,116160000,345.37109375,-0.018580161789765737,-0.01875494133639084
2015-01-06 00:00:00-05:00,17504.1796875,17581.05078125,17262.369140625,17371.640625,101870000,318.681640625,-0.007428428903747397,-0.007456157084961339
2015-01-07 00:00:00-05:00,17374.779296875,17597.080078125,17374.779296875,17584.51953125,91030000,222.30078125,0.01225439271082096,0.012179915472034949
2015-01-08 00:00:00-05:00,17591.970703125,17916.0390625,17591.970703125,17907.869140625,114890000,324.068359375,0.018388310741181524,0.018221290132717203
2015-01-09 00:00:00-05:00,17911.01953125,17915.3203125,17686.08984375,17737.369140625,93390000,229.23046875,-0.009520954093483525,-0.00956656813391939
2015-01-12 00:00:00-05:00,17742.05078125,17793.880859375,17571.580078125,17640.83984375,92500000,222.30078125,-0.005442142862884469,-0.005457005269105385
2015-01-13 00:00:00-05:00,17645.01953125,17923.009765625,17498.23046875,17613.6796875,99360000,424.779296875,-0.0015396180958823225,-0.0015408045257452004
2015-01-14 00:00:00-05:00,17609.060546875,17609.060546875,17264.900390625,17427.08984375,109180000,344.16015625,-0.010593461846726937,-0.01064997201016776
2015-01-15 00:00:00-05:00,17436.30078125,17517.41015625,17298.0390625,17320.7109375,94520000,219.37109375,-0.006104226649646383,-0.006122933607667587
2015-01-16 00:00:00-05:00,17320.0,17528.369140625,17243.55078125,17511.5703125,140480000,284.818359375,0.0110191420946113,0.010958873681654914
2015-01-20 00:00:00-05:00,17516.9609375,17588.69921875,17346.73046875,17515.23046875,119600000,241.96875,0.000209013594137053,0.00020899175383901243
2015-01-21 00:00:00-05:00,17509.9609375,17599.580078125,17396.0390625,17554.279296875,95530000,203.541015625,0.0022294213139055774,0.002226939841688437
2015-01-22 00:00:00-05:00,17557.2890625,17840.890625,17482.5390625,17813.98046875,111980000,358.3515625,0.014794180238503651,0.014685813841349784
2015-01-23 00:00:00-05:00,17812.5,17812.5,17667.529296875,17672.599609375,97110000,144.970703125,-0.007936511417143133,-0.007968173157657157
2015-01-26 00:00:00-05:00,17668.109375,17696.359375,17567.599609375,17678.69921875,87220000,128.759765625,0.0003451449990279354,0.0003450854501943524
2015-01-27 00:00:00-05:00,17638.529296875,17638.529296875,17288.310546875,17387.2109375,135940000,350.21875,-0.016488106825237936,-0.016625548521755046
2015-01-28 00:00:00-05:00,17402.91015625,17484.41015625,17189.0,17191.369140625,115980000,295.41015625,-0.011263554435439471,-0.011327468652078104
2015-01-29 00:00:00-05:00,17195.2890625,17433.130859375,17136.30078125,17416.849609375,111690000,296.830078125,0.013115911065929353,0.013030642280324009
2015-01-30 00:00:00-05:00,17416.849609375,17419.900390625,17156.8203125,17164.94921875,168560000,263.080078125,-0.014463028404942402,-0.014568637522218885
2015-02-02 00:00:00-05:00,17169.990234375,17367.6796875,17037.759765625,17361.0390625,108090000,329.919921875,0.011423852249781374,0.011359092784694024
2015-02-03 00:00:00-05:00,17369.970703125,17670.759765625,17369.970703125,17666.400390625,112860000,300.7890625,0.01758888549387483,0.017435991269971182
2015-02-04 00:00:00-05:00,17664.990234375,17782.220703125,17603.2109375,17673.01953125,102560000,179.009765625,0.00037467398443613575,0.00037460381166622283
2015-02-05 00:00:00-05:00,17677.259765625,17889.580078125,17677.259765625,17884.880859375,79890000,212.3203125,0.011987839868019101,0.011916554852389221
2015-02-06 00:00:00-05:00,17881.5390625,17951.08984375,17764.400390625,17824.2890625,93610000,186.689453125,-0.0033878781386031953,-0.003393629992471844
2015-02-09 00:00:00-05:00,17821.490234375,17821.490234375,17685.3203125,17729.2109375,81590000,136.169921875,-0.005334188907429205,-0.005348466488589749
2015-02-10 00:00:00-05:00,17736.150390625,17890.33984375,17729.240234375,17868.759765625,89930000,161.099609375,0.00787112458737993,0.007840308883452551
2015-02-11 00:00:00-05:00,17867.859375,17897.2109375,17759.650390625,17862.140625,89890000,137.560546875,-0.0003704308923405675,-0.00037049951881166745
2015-02-12 00:00:00-05:00,17862.140625,17975.650390625,17862.140625,17972.380859375,117160000,113.509765625,0.006171725813238105,0.006152758713302946
2015-02-13 00:00:00-05:00,17968.650390625,18037.41015625,17961.759765625,18019.349609375,85230000,75.650390625,0.0026133849692762112,0.00260997601675591
2015-02-17 00:00:00-05:00,18019.80078125,18052.009765625,17951.41015625,18047.580078125,98760000,100.599609375,0.0015666752331233713,0.0015654492777625662
2015-02-18 00:00:00-05:00,18045.720703125,18048.69921875,17982.19921875,18029.849609375,75090000,66.5,-0.0009824291496836057,-0.0009829120495031594
2015-02-19 00:00:00-05:00,18028.669921875,18028.669921875,17924.599609375,17985.76953125,79130000,104.0703125,-0.00244483892434022,-0.002447832423100076
2015-02-20 00:00:00-05:00,17985.76953125,18144.2890625,17878.369140625,18140.439453125,111390000,265.919921875,0.008599572100947084,0.008562806409899251
2015-02-23 00:00:00-05:00,18140.759765625,18141.2109375,18054.83984375,18116.83984375,83670000,86.37109375,-0.0013009392322596014,-0.0013017861883412372
2015-02-24 00:00:00-05:00,18112.5703125,18231.08984375,18098.73046875,18209.189453125,79310000,132.359375,0.005097445811271584,0.005084497816864925
2015-02-25 00:00:00-05:00,18208.669921875,18244.380859375,18182.759765625,18224.5703125,80480000,61.62109375,0.000844675674037676,0.0008443191362988977
2015-02-26 00:00:00-05:00,18224.41015625,18239.4296875,18157.0703125,18214.419921875,81500000,82.359375,-0.0005569618625267392,-0.0005571170234000279
2015-02-27 00:00:00-05:00,18213.259765625,18213.259765625,18132.380859375,18132.69921875,101110000,80.87890625,-0.004486593779846726,-0.004496688747715802
2015-03-02 00:00:00-05:00,18134.05078125,18288.630859375,18122.58984375,18288.630859375,89790000,166.041015625,0.008599472077701398,0.008562707239471844
2015-03-03 00:00:00-05:00,18281.94921875,18281.94921875,18136.880859375,18203.369140625,83830000,145.068359375,-0.004662006653510242,-0.004672907700225895
2015-03-04 00:00:00-05:00,18203.369140625,18203.369140625,18029.5,18096.900390625,80900000,173.869140625,-0.005848848593768885,-0.005866020097124125
2015-03-05 00:00:00-05:00,18096.900390625,18160.349609375,18087.650390625,18135.720703125,75840000,72.69921875,0.0021451359990969365,0.002142838479943644
2015-03-06 00:00:00-05:00,18135.720703125,18135.720703125,17825.150390625,17856.779296875,113350000,310.5703125,-0.015380773161219663,-0.015500284285442765
2015-03-09 00:00:00-04:00,17856.560546875,18031.0390625,17856.560546875,17995.720703125,85820000,174.478515625,0.007780877163795941,0.007750762251825775
2015-03-10 00:00:00-04:00,17989.560546875,17989.560546875,17662.939453125,17662.939453125,120450000,326.62109375,-0.01849224354444512,-0.018665362642180904
2015-03-11 00:00:00-04:00,17662.939453125,17731.779296875,17627.0,17635.390625,102120000,104.779296875,-0.0015596966857136518,-0.0015609142788046621
2015-03-12 00:00:00-04:00,17626.83984375,17900.099609375,17620.490234375,17895.220703125,111550000,279.609375,0.014733446150983598,0.014625963374917623
2015-03-13 00:00:00-04:00,17889.05078125,17889.05078125,17629.890625,17749.310546875,113620000,259.16015625,-0.008153582382167568,-0.008187004633030334
2015-03-16 00:00:00-04:00,17751.240234375,17988.5,17751.240234375,17977.419921875,101760000,237.259765625,0.012851731586845272,0.012769848894467683
2015-03-17 00:00:00-04:00,17972.220703125,17972.220703125,17785.7890625,17849.080078125,82560000,186.431640625,-0.0071389467625349035,-0.007164550973813688
2015-03-18 00:00:00-04:00,17846.80078125,18097.119140625,17697.51953125,18076.189453125,130950000,399.599609375,0.012723870026127182,0.01264360175682829
2015-03-19 00:00:00-04:00,18072.580078125,18072.990234375,17934.240234375,17959.029296875,107820000,138.75,-0.006481463173077406,-0.006502559059723272
2015-03-20 00:00:00-04:00,17961.130859375,18197.2890625,17961.130859375,18127.650390625,333870000,236.158203125,0.009389209793167375,0.009345405143457093
2015-03-23 00:00:00-04:00,18136.73046875,18205.9296875,18116.0390625,18116.0390625,98030000,89.890625,-0.0006405313360966503,-0.0006407365639341645
2015-03-24 00:00:00-04:00,18110.869140625,18149.240234375,18010.439453125,18011.140625,87190000,138.80078125,-0.005790362735369592,-0.005807191881692202
2015-03-25 00:00:00-04:00,18012.609375,18041.970703125,17718.5390625,17718.5390625,106560000,323.431640625,-0.01624558758337935,-0.016378993957792007
2015-03-26 00:00:00-04:00,17716.26953125,17759.509765625,17579.26953125,17678.23046875,117740000,180.240234375,-0.0022749388991843977,-0.0022775305039229045
2015-03-27 00:00:00-04:00,17673.630859375,17729.140625,17630.490234375,17712.66015625,103220000,98.650390625,0.00194757544092794,0.0019456813747047474
2015-03-30 00:00:00-04:00,17727.48046875,18008.640625,17727.48046875,17976.310546875,104040000,281.16015625,0.01488485570768261,0.014775163406116818
2015-03-31 00:00:00-04:00,17965.369140625,17965.369140625,17773.01953125,17776.119140625,119470000,192.349609375,-0.011136401194671297,-0.011198875166954161
2015-04-01 00:00:00-04:00,17778.51953125,17778.51953125,17585.009765625,17698.1796875,103360000,193.509765625,-0.004384503305160714,-0.004394143428197801
2015-04-02 00:00:00-04:00,17699.51953125,17815.029296875,17673.490234375,17763.240234375,87370000,141.5390625,0.003676115172508432,0.0036693747750619634
2015-04-06 00:00:00-04:00,17755.5,17941.7890625,17646.80078125,17880.849609375,100850000,294.98828125,0.006620941531399582,0.006599119367242032
2015-04-07 00:00:00-04:00,17884.3203125,17983.119140625,17871.2109375,17875.419921875,72150000,111.908203125,-0.0003036593684649924,-0.00030370548230652364
2015-04-08 00:00:00-04:00,17877.619140625,17976.19921875,17822.23046875,17902.509765625,76820000,153.96875,0.0015154801324051004,0.0015143329512631411
2015-04-09 00:00:00-04:00,17902.509765625,17984.220703125,17823.099609375,17958.73046875,86740000,161.12109375,0.003140381089636435,0.003135460392161074
2015-04-10 00:00:00-04:00,17956.73046875,18066.759765625,17945.55078125,18057.650390625,116410000,121.208984375,0.005508180104775828,0.005493065557772032
2015-04-13 00:00:00-04:00,18052.3203125,18107.5703125,17974.810546875,17977.0390625,120090000,132.759765625,-0.0044641094705683,-0.004474103360888779
2015-04-14 00:00:00-04:00,17979.109375,18075.599609375,17905.48046875,18036.69921875,82830000,170.119140625,0.0033186864668082183,0.0033131917802808404
2015-04-15 00:00:00-04:00,18045.7109375,18160.51953125,18045.7109375,18112.609375,113610000,114.80859375,0.004208650115487211,0.004199818518320342
2015-04-16 00:00:00-04:00,18106.26953125,18169.259765625,18063.859375,18105.76953125,89520000,105.400390625,-0.000377628844546285,-0.000377700164273891
2015-04-17 00:00:00-04:00,18102.560546875,18102.560546875,17748.529296875,17826.30078125,138860000,354.03125,-0.01543534228233967,-0.01555570736864179
2015-04-20 00:00:00-04:00,17841.1796875,18092.220703125,17841.1796875,18034.9296875,103160000,251.041015625,0.011703432406427128,0.011635476935652655
2015-04-21 00:00:00-04:00,18034.23046875,18109.69921875,17929.630859375,17949.58984375,95180000,180.068359375,-0.004731919959141795,-0.0047431509357861385
2015-04-22 00:00:00-04:00,17950.8203125,18056.01953125,17887.759765625,18038.26953125,91260000,168.259765625,0.004940485452422649,0.004928321302256277
2015-04-23 00:00:00-04:00,18031.900390625,18133.029296875,17966.76953125,18058.689453125,100240000,166.259765625,0.0011320333050586218,0.0011313930385132205
2015-04-24 00:00:00-04:00,18056.419921875,18108.869140625,18009.080078125,18080.140625,119130000,99.7890625,0.0011878587275495622,0.0011871537815668545
2015-04-27 00:00:00-04:00,18097.890625,18175.560546875,18024.66015625,18037.970703125,121110000,150.900390625,-0.0023323890421897975,-0.0023351132983530387
2015-04-28 00:00:00-04:00,18035.900390625,18119.650390625,17917.359375,18110.140625,124930000,202.291015625,0.004001000060527726,0.003993017345264204
2015-04-29 00:00:00-04:00,18093.689453125,18096.4609375,17953.689453125,18035.529296875,102080000,142.771484375,-0.004119864647655125,-0.004128374671485805
2015-04-30 00:00:00-04:00,18033.330078125,18033.330078125,17774.890625,17840.51953125,129180000,258.439453125,-0.01081253355058387,-0.010871413805950551
2015-05-01 00:00:00-04:00,17859.26953125,18028.890625,17859.26953125,18024.060546875,91700000,169.62109375,0.010287873921132284,0.01023531392592382
2015-05-04 00:00:00-04:00,18026.01953125,18133.759765625,18026.01953125,18070.400390625,86010000,107.740234375,0.002570999116957351,0.0025676997526262266
2015-05-05 00:00:00-04:00,18062.529296875,18086.009765625,17905.7109375,17928.19921875,95340000,180.298828125,-0.007869287276488612,-0.007900413519375801
2015-05-06 00:00:00-04:00,17934.810546875,18019.75,17733.119140625,17841.98046875,100430000,286.630859375,-0.00480911378482618,-0.004820714781142151
2015-05-07 00:00:00-04:00,17840.25,17973.0703125,17796.939453125,17924.060546875,80920000,176.130859375,0.004600390537853327,0.004589841083336867
2015-05-08 00:00:00-04:00,17933.640625,18205.23046875,17933.640625,18191.109375,94960000,271.58984375,0.014898902367943556,0.014789003954604099
2015-05-11 00:00:00-04:00,18187.779296875,18199.94921875,18089.109375,18105.169921875,86050000,110.83984375,-0.004724255753368545,-0.004735450320828785
