AMZN,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WMT,DIS,Date
0.3300000000000125,0.25,0.5400000000000205,0.25,0.0099999999999909,0.4000000000000341,0.0799999999999983,0.0300000000000011,0.8100000000000023,0.25,0.4400000000000261,0.0699999999999931,0.0299999999999975,0.0500000000000113,0.0099999999999909,0.0600000000000022,0.1999999999999886,0.0999999999999943,0.0300000000000011,0.3899999999999863,0.0099999999999909,0.0200000000000102,0.2299999999999897,0.4400000000000545,0.0500000000000113,0.009999999999998,0.0600000000000022,0.0100000000000051,0.0100000000000051,2024-08-26 18:25:35.886117
0.4900000000000091,0.9099999999999966,34.69,0.6099999999999852,0.2300000000000182,1.2199999999999704,0.060000000000002274,0.0800000000000125,1.7900000000000205,0.6800000000000068,0.25,0.18999999999999773,0.0799999999999983,0.14000000000001478,0.020000000000010232,0.030000000000001137,0.589999999999975,0.18999999999999773,0.060000000000002274,0.9300000000000068,0.04000000000000625,0.12999999999999545,1.3100000000000023,1.6700000000000728,0.36000000000001364,0.010000000000005116,0.17000000000001592,0.10999999999999943,0.04999999999999716,2024-08-27 15:52:16.036708
0.2600000000000193,0.30999999999997385,0.910000000000025,0.36000000000001364,0.2400000000000091,0.40999999999996817,0.030000000000001137,0.040000000000020464,0.839999999999975,0.13999999999998636,0.28999999999999204,0.1799999999999784,0.029999999999997584,0.06999999999999318,0.01999999999999602,0.14000000000001478,0.18999999999999773,0.09000000000000341,-0.05000000000001137,4.940000000000055,0.03999999999999204,0.0800000000000125,0.5200000000000102,0.8300000000000409,0.160000000000025,0.01999999999999602,0.0999999999999659,-0.010000000000005116,0.01999999999999602,2024-08-27 16:01:43.984344
0.539999999999992,0.21999999999999886,0.39999999999997726,0.3400000000000034,0.06999999999999318,0.18999999999999773,0.060000000000002274,0.03999999999999204,0.2999999999999545,0.12999999999999545,0.23999999999998067,0.060000000000002274,0.03999999999999915,0.05000000000001137,-0.01999999999999602,0.04999999999998295,0.1099999999999568,0.030000000000001137,0.01999999999999602,0.7900000000000205,-0.010000000000005116,0.0,0.27000000000001023,0.2999999999999545,0.009999999999990905,0.00999999999999801,0.06999999999999318,0.030000000000001137,0.03999999999999204,2024-08-28 20:43:56.604386
0.4000000000000057,0.21999999999999886,0.2999999999999545,3.9799999999999898,0.06999999999999318,0.14999999999997726,0.09000000000000341,0.0800000000000125,0.37000000000000455,0.160000000000025,0.18000000000000682,0.0700000000000216,0.03999999999999915,0.020000000000010232,0.0,-0.010000000000019327,0.160000000000025,0.04999999999998295,0.010000000000005116,0.7900000000000205,0.009999999999990905,0.009999999999990905,0.3100000000000023,0.4899999999998954,0.18000000000000682,0.00999999999999801,0.05000000000001137,0.010000000000005116,0.010000000000005116,2024-08-28 20:45:48.089777
